TAID,Pubchem CID,IUPAC Name,SMILES,Canonical_SMILES,InChIKey,rat_intravenous_LD50
TOX-25897,3407,N-[3-chloro-2-[[methyl-(2-morpholin-4-yl-2-oxoethyl)amino]methyl]phenyl]benzamide,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,KSNNEUZOAFRTDS-UHFFFAOYSA-N,3.848236667
TOX-35037,40122,ethyl 4-[(dimethylamino)methyl]-5-hydroxy-2-phenyl-1-benzofuran-3-carboxylate,CCOC(=O)c1c(-c2ccccc2)oc2ccc(O)c(CN(C)C)c12,CCOC(=O)c1c(-c2ccccc2)oc2ccc(O)c(CN(C)C)c12,JXUHSUSCLWIKEW-UHFFFAOYSA-N,3.849459084
TOX-1779,12555,"3-(1-benzylindazol-3-yl)oxy-N,N-dimethylpropan-1-amine",CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,CNBGNNVCVSKAQZ-UHFFFAOYSA-N,3.8520493
TOX-15730,22664,"N-ethyl-1,2-bis(4-methoxyphenyl)ethanamine",CCNC(Cc1ccc(OC)cc1)c1ccc(OC)cc1,CCNC(Cc1ccc(OC)cc1)c1ccc(OC)cc1,WUTPZXNDFFUYFZ-UHFFFAOYSA-N,3.853374195
TOX-7487,10605,"10-hydroxy-1,2,3-trimethoxy-7-(methylamino)-6,7-dihydro-5H-benzo[a]heptalen-9-one",CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(O)c(=O)cc21,CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(O)c(=O)cc21,ATWWYGQDYGSWQA-UHFFFAOYSA-N,3.854191835
TOX-2363,1065,(5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl)-(6-methoxyquinolin-4-yl)methanol,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,LOUPRKONTZGTKE-UHFFFAOYSA-N,3.855353401
TOX-19374,3005,"[2-(9-fluoro-11,17-dihydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl)-2-oxoethyl] hexadecanoate",CCCCCCCCCCCCCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,CCCCCCCCCCCCCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,WDPYZTKOEFDTCU-UHFFFAOYSA-N,3.855465464
TOX-16541,201875,ethyl 3-(1-phenylpropyl)imidazole-4-carboxylate,CCOC(=O)c1cncn1C(CC)c1ccccc1,CCOC(=O)c1cncn1C(CC)c1ccccc1,FEPHNRQPQAVFEY-UHFFFAOYSA-N,3.855857212
TOX-3441,3658,2-[2-[4-[(4-chlorophenyl)-phenylmethyl]piperazin-1-yl]ethoxy]ethanol,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,ZQDWXGKKHFNSQK-UHFFFAOYSA-N,3.856898701
TOX-10082,15098,tetrabutylstannane,CCCC[Sn](CCCC)(CCCC)CCCC,CCCC[Sn](CCCC)(CCCC)CCCC,AFCAKJKUYFLYFK-UHFFFAOYSA-N,3.859307207
TOX-79008,13651885,,COc1ccc(CC(N)Cc2ccccc2)cc1OC,COc1ccc(CC(N)Cc2ccccc2)cc1OC,SWZAGONAANKISE-UHFFFAOYSA-N,3.859514563
TOX-2315,5487,"5-chloro-N-(4,5-dihydro-1H-imidazol-2-yl)-2,1,3-benzothiadiazol-4-amine",Clc1ccc2nsnc2c1NC1=NCCN1,Clc1ccc2nsnc2c1NC1=NCCN1,XFYDIVBRZNQMJC-UHFFFAOYSA-N,3.860283235
TOX-13891,3609,"4-[2-[6-[[2-(3,4-dihydroxyphenyl)-2-hydroxyethyl]amino]hexylamino]-1-hydroxyethyl]benzene-1,2-diol",Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,OXLZNBCNGJWPRV-UHFFFAOYSA-N,3.860344203
TOX-2361,3251,"N-(7-benzyl-2-hydroxy-4-methyl-5,8-dioxo-3-oxa-6,9-diazatricyclo[7.3.0.02,6]dodecan-4-yl)-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinoline-9-carboxamide",CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21,XCGSFFUVFURLIX-UHFFFAOYSA-N,3.861588918
TOX-18587,71863,2-[2-(dimethylamino)ethoxy]ethyl 1-phenylcyclopentane-1-carboxylate,CN(C)CCOCCOC(=O)C1(c2ccccc2)CCCC1,CN(C)CCOCCOC(=O)C1(c2ccccc2)CCCC1,XZUULFZXNSIACY-UHFFFAOYSA-N,3.861645338
TOX-36516,71438257,"7-azido-3-methyl-1,2,4,5,6,7,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinoline-4a,9-diol",CN1CCC23c4c5ccc(O)c4OC2C([N-][N+]#N)CCC3(O)C1C5,CN1CCC23c4c5ccc(O)c4OC2C([N-][N+]#N)CCC3(O)C1C5,JFEYKPRCFIWFEW-UHFFFAOYSA-N,3.863153604
TOX-6625,67538,"N,N-diethyl-2-(2-methoxy-4-prop-2-enylphenoxy)acetamide",C=CCc1ccc(OCC(=O)N(CC)CC)c(OC)c1,C=CCc1ccc(OCC(=O)N(CC)CC)c(OC)c1,AXNKGLDCLYLVLQ-UHFFFAOYSA-N,3.863266495
TOX-16539,201873,prop-2-enyl 3-(1-phenylethyl)imidazole-4-carboxylate,C=CCOC(=O)c1cncn1C(C)c1ccccc1,C=CCOC(=O)c1cncn1C(C)c1ccccc1,WPXGUMDWVWTNJA-UHFFFAOYSA-N,3.864689034
TOX-75956,3048480,"7-(2-amino-1-morpholin-4-ylethyl)-8-benzyl-1,3-dimethylpurine-2,6-dione",Cn1c(=O)c2c(nc(Cc3ccccc3)n2C(CN)N2CCOCC2)n(C)c1=O,Cn1c(=O)c2c(nc(Cc3ccccc3)n2C(CN)N2CCOCC2)n(C)c1=O,LSMSVLAIEJKPPY-UHFFFAOYSA-N,3.86479346
TOX-72134,14459,1-[ethoxy(ethylsulfanyl)phosphoryl]oxyethane,CCOP(=O)(OCC)SCC,CCOP(=O)(OCC)SCC,YEXTYUIZRKSYHA-UHFFFAOYSA-N,3.865792471
TOX-11692,17345,2-dimethoxyphosphinothioylsulfanyl-N-formyl-N-methylacetamide,COP(=S)(OC)SCC(=O)N(C)C=O,COP(=S)(OC)SCC(=O)N(C)C=O,AIKKULXCBHRFOS-UHFFFAOYSA-N,3.866326166
TOX-4950,7063,2-[[4-(carbamoylamino)phenyl]-(2-carboxyphenyl)sulfanylarsanyl]sulfanylbenzoic acid,NC(=O)Nc1ccc([As](Sc2ccccc2C(=O)O)Sc2ccccc2C(=O)O)cc1,NC(=O)Nc1ccc([As](Sc2ccccc2C(=O)O)Sc2ccccc2C(=O)O)cc1,HVHVTGIAAGQNOB-UHFFFAOYSA-N,3.867915105
TOX-2254,36920,"1-(tert-butylamino)-3-(3,4-dihydro-2H-thiochromen-8-yloxy)propan-2-ol",CC(C)(C)NCC(O)COc1cccc2c1SCCC2,CC(C)(C)NCC(O)COc1cccc2c1SCCC2,HTWFXPCUFWKXOP-UHFFFAOYSA-N,3.868421063
TOX-19130,85751,ethyl 2-[2-(diethylamino)ethyl]-2-phenylpent-4-enoate,C=CCC(CCN(CC)CC)(C(=O)OCC)c1ccccc1,C=CCC(CCN(CC)CC)(C(=O)OCC)c1ccccc1,QSZYQIVLOSDTSM-UHFFFAOYSA-N,3.86929756
TOX-3973,5355,N-[(1-ethylpyrrolidin-2-yl)methyl]-2-methoxy-5-sulfamoylbenzamide,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,BGRJTUBHPOOWDU-UHFFFAOYSA-N,3.870137564
TOX-68936,3080029,2-[(1-hydroxybutan-2-ylamino)methyl]xanthen-9-one,CCC(CO)NCc1ccc2oc3ccccc3c(=O)c2c1,CCC(CO)NCc1ccc2oc3ccccc3c(=O)c2c1,QYRVQXIUHSAMKX-UHFFFAOYSA-N,3.871213794
TOX-2058,4062,"N-(2,6-dimethylphenyl)-1-methylpiperidine-2-carboxamide",Cc1cccc(C)c1NC(=O)C1CCCCN1C,Cc1cccc(C)c1NC(=O)C1CCCCN1C,INWLQCZOYSRPNW-UHFFFAOYSA-N,3.871872935
TOX-35503,2472,"1-[4-(4-amino-6,7-dimethoxyquinazolin-2-yl)-1,4-diazepan-1-yl]butan-1-one",CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,RHLJLALHBZGAFM-UHFFFAOYSA-N,3.8732706
TOX-38420,42379,N-hexyl-4-[2-hydroxy-3-(propan-2-ylamino)propoxy]benzamide,CCCCCCNC(=O)c1ccc(OCC(O)CNC(C)C)cc1,CCCCCCNC(=O)c1ccc(OCC(O)CNC(C)C)cc1,PHTBIBDQIAHNNJ-UHFFFAOYSA-N,3.873741579
TOX-6535,9213,"benzo[b][1,4]benzoxazepine",C1=Nc2ccccc2Oc2ccccc21,C1=Nc2ccccc2Oc2ccccc21,NPUACKRELIJTFM-UHFFFAOYSA-N,3.875553185
TOX-3967,1072,"7,8-dimethyl-10-(2,3,4,5-tetrahydroxypentyl)benzo[g]pteridine-2,4-dione",Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,AUNGANRZJHBGPY-UHFFFAOYSA-N,3.876643841
TOX-48556,3054465,1-[2-(3-nitroanilino)ethylamino]-3-phenoxypropan-2-ol,O=[N+]([O-])c1cccc(NCCNCC(O)COc2ccccc2)c1,O=[N+]([O-])c1cccc(NCCNCC(O)COc2ccccc2)c1,USAAFRYQIPSYNR-UHFFFAOYSA-N,3.876863132
TOX-4065,3828,"4,9-dimethoxy-7-methylfuro[3,2-g]chromen-5-one",COc1c2occc2c(OC)c2c(=O)cc(C)oc12,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,HSMPDPBYAYSOBC-UHFFFAOYSA-N,3.878823952
TOX-44540,47673,3-(2-methylindolizin-3-yl)propan-1-amine,Cc1cc2ccccn2c1CCCN,Cc1cc2ccccn2c1CCCN,VIGVDDNNUNTJAW-UHFFFAOYSA-N,3.881039709
TOX-4068,4011,"N-methyl-3-(1-tetracyclo[6.6.2.02,7.09,14]hexadeca-2,4,6,9,11,13-hexaenyl)propan-1-amine",CNCCCC12CCC(c3ccccc31)c1ccccc12,CNCCCC12CCC(c3ccccc31)c1ccccc12,QSLMDECMDJKHMQ-UHFFFAOYSA-N,3.881197857
TOX-10031,14432,2-[2-[[carboxy-(2-hydroxyphenyl)methyl]amino]ethylamino]-2-(2-hydroxyphenyl)acetic acid,O=C(O)C(NCCNC(C(=O)O)c1ccccc1O)c1ccccc1O,O=C(O)C(NCCNC(C(=O)O)c1ccccc1O)c1ccccc1O,PZZHMLOHNYWKIK-UHFFFAOYSA-N,3.884645951
TOX-4557,6469,ethyl 1-methyl-4-phenylazepane-4-carboxylate,CCOC(=O)C1(c2ccccc2)CCCN(C)CC1,CCOC(=O)C1(c2ccccc2)CCCN(C)CC1,WGJHHMKQBWSQIY-UHFFFAOYSA-N,3.885768513
TOX-3575,3966,"7,15-diazatetracyclo[7.7.1.02,7.010,15]heptadecane",C1CCN2CC3CC(CN4CCCCC34)C2C1,C1CCN2CC3CC(CN4CCCCC34)C2C1,SLRCCWJSBJZJBV-UHFFFAOYSA-N,3.887059937
TOX-30010,171000,"N'-[2-[2-(5-aminopentylamino)ethyldisulfanyl]ethyl]pentane-1,5-diamine",NCCCCCNCCSSCCNCCCCCN,NCCCCCNCCSSCCNCCCCCN,JGQQHHPUDOBAIV-UHFFFAOYSA-N,3.888512153
TOX-11164,16351,"8-chloro-6-(4-methylpiperazin-1-yl)benzo[b][1,4]benzothiazepine",CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,KAAZGXDPUNNEFN-UHFFFAOYSA-N,3.888737133
TOX-4195,5584,"3-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N,N,2-trimethylpropan-1-amine",CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,ZSCDBOWYZJWBIY-UHFFFAOYSA-N,3.889216162
TOX-32302,217350,1-cyclohexyl-3-[4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]urea,CC(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,CC(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,WWCSRBJGECHTEY-UHFFFAOYSA-N,3.8902036
TOX-52825,71227,3-[3-[(2-hydroxy-3-naphthalen-1-yloxypropyl)amino]-3-methylbutyl]-1H-benzimidazol-2-one,CC(C)(CCn1c(=O)[nH]c2ccccc21)NCC(O)COc1cccc2ccccc12,CC(C)(CCn1c(=O)[nH]c2ccccc21)NCC(O)COc1cccc2ccccc12,YWRIUGFSIQMHJK-UHFFFAOYSA-N,3.890364086
TOX-54855,78300593,"[2-[3-(4-fluorophenoxy)propyl]-4-hydroxy-3,4,4a,5,6,7,8,8a-octahydro-2H-quinolin-1-yl]carbamic acid",O=C(O)NN1C(CCCOc2ccc(F)cc2)CC(O)C2CCCCC21,O=C(O)NN1C(CCCOc2ccc(F)cc2)CC(O)C2CCCCC21,DAKMLVVJCCEMRF-UHFFFAOYSA-N,3.89189672
TOX-10763,4830,1-[4-(4-fluorophenyl)-4-oxobutyl]-4-piperidin-1-ylpiperidine-4-carboxamide,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,AXKPFOAXAHJUAG-UHFFFAOYSA-N,3.893354825
TOX-24188,2783,"1-(4-amino-3,5-dichlorophenyl)-2-(tert-butylamino)ethanol",CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,STJMRWALKKWQGH-UHFFFAOYSA-N,3.895010687
TOX-2564,135398737,"3-chloro-6-(4-methylpiperazin-1-yl)-11H-benzo[b][1,4]benzodiazepine",CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,QZUDBNBUXVUHMW-UHFFFAOYSA-N,3.895229912
TOX-78103,146095,"ethyl N-[4-(4-chlorophenyl)-2-methyl-3,4-dihydro-1H-isoquinolin-8-yl]carbamate",CCOC(=O)Nc1cccc2c1CN(C)CC2c1ccc(Cl)cc1,CCOC(=O)Nc1cccc2c1CN(C)CC2c1ccc(Cl)cc1,FPTRJSPPLNSVIB-UHFFFAOYSA-N,3.897635907
TOX-6712,9503,"[3,5-di(propan-2-yl)phenyl] N-methylcarbamate",CNC(=O)Oc1cc(C(C)C)cc(C(C)C)c1,CNC(=O)Oc1cc(C(C)C)cc(C(C)C)c1,CUTUCYVZTGGYDL-UHFFFAOYSA-N,3.898915309
TOX-1862,2803,"N-(2,6-dichlorophenyl)-4,5-dihydro-1H-imidazol-2-amine",Clc1cccc(Cl)c1NC1=NCCN1,Clc1cccc(Cl)c1NC1=NCCN1,GJSURZIOUXUGAL-UHFFFAOYSA-N,3.899514846
TOX-90510,40202,"2-morpholin-4-ylethyl 2,2-diphenylacetate",O=C(OCCN1CCOCC1)C(c1ccccc1)c1ccccc1,O=C(OCCN1CCOCC1)C(c1ccccc1)c1ccccc1,ZPOROEBGHMWWDI-UHFFFAOYSA-N,3.899644369
TOX-44250,3049637,"1-[4-[2-(diethylamino)ethoxy]-3,5-dimethylphenyl]-3,3-diphenylpropan-1-one",CCN(CC)CCOc1c(C)cc(C(=O)CC(c2ccccc2)c2ccccc2)cc1C,CCN(CC)CCOc1c(C)cc(C(=O)CC(c2ccccc2)c2ccccc2)cc1C,DJNQVHQGFIHCRL-UHFFFAOYSA-N,3.900674557
TOX-2053,4032,"N,2,3,3-tetramethylbicyclo[2.2.1]heptan-2-amine",CNC1(C)C2CCC(C2)C1(C)C,CNC1(C)C2CCC(C2)C1(C)C,IMYZQPCYWPFTAG-UHFFFAOYSA-N,3.901266262
TOX-38225,42182,N-[1-oxo-1-(propylamino)-3-[4-(2-pyrrolidin-1-ylethoxy)phenyl]propan-2-yl]benzamide,CCCNC(=O)C(Cc1ccc(OCCN2CCCC2)cc1)NC(=O)c1ccccc1,CCCNC(=O)C(Cc1ccc(OCCN2CCCC2)cc1)NC(=O)c1ccccc1,SGYIKCHLONDZSW-UHFFFAOYSA-N,3.902635994
TOX-16051,23012,2-[(2-carboxyphenyl)diselanyl]benzoic acid,O=C(O)c1ccccc1[Se][Se]c1ccccc1C(=O)O,O=C(O)c1ccccc1[Se][Se]c1ccccc1C(=O)O,KQOVQKHBCWQFCJ-UHFFFAOYSA-N,3.903252817
TOX-9040,4567,4-[1-hydroxy-2-(4-phenylbutan-2-ylamino)propyl]phenol,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,PTGXAUBQBSGPKF-UHFFFAOYSA-N,3.903400501
TOX-75649,5474,4-[3-(tert-butylamino)-2-hydroxypropoxy]-2-methylisoquinolin-1-one,Cn1cc(OCC(O)CNC(C)(C)C)c2ccccc2c1=O,Cn1cc(OCC(O)CNC(C)(C)C)c2ccccc2c1=O,TWVUMMQUXMYOOH-UHFFFAOYSA-N,3.903646784
TOX-52208,3058170,"1-(2,6-dichlorophenyl)-4-methylimidazol-2-amine",Cc1cn(-c2c(Cl)cccc2Cl)c(N)n1,Cc1cn(-c2c(Cl)cccc2Cl)c(N)n1,BHFRZBBGQRDDKU-UHFFFAOYSA-N,3.906889679
TOX-52271,16164277,,CC(C)CCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC1C(=O)NCC(=O)NC(CCCN)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC(C(C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)OC1C,CC(C)CCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC1C(=O)NCC(=O)NC(CCCN)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC(C(C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)OC1C,YSHHVIQRKLLKJS-UHFFFAOYSA-N,3.907523851
TOX-52406,68555,[4-[2-(methylamino)ethyl]-2-(2-methylpropanoyloxy)phenyl] 2-methylpropanoate,CNCCc1ccc(OC(=O)C(C)C)c(OC(=O)C(C)C)c1,CNCCc1ccc(OC(=O)C(C)C)c(OC(=O)C(C)C)c1,WDKXLLJDNUBYCY-UHFFFAOYSA-N,3.907906138
TOX-7264,254855,"4-ethylidene-7-hydroxy-6,7-dimethyl-2,9-dioxa-14-azatricyclo[9.5.1.014,17]heptadec-11-ene-3,8-dione",CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23,CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23,HKODIGSRFALUTA-UHFFFAOYSA-N,3.910665842
TOX-79000,13651886,,CNC(Cc1ccccc1)Cc1ccc(OC)c(OC)c1,CNC(Cc1ccccc1)Cc1ccc(OC)c(OC)c1,DRNLDDMANSXWDD-UHFFFAOYSA-N,3.911366142
TOX-4307,144,2-amino-3-(5-hydroxy-1H-indol-3-yl)propanoic acid,NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,LDCYZAJDBXYCGN-UHFFFAOYSA-N,3.911508771
TOX-66546,3087485,,CCN(CC)CCOC(=O)c1c(C)oc2ccc(O)c(CN(C)C)c12,CCN(CC)CCOC(=O)c1c(C)oc2ccc(O)c(CN(C)C)c12,KIEQOLJZONVXKM-UHFFFAOYSA-N,3.914765888
TOX-55183,456395,"N-[6-[1,2-dihydroxy-2-(4-hydroxyphenyl)ethyl]-11,20,21,25-tetrahydroxy-3,15-bis(1-hydroxyethyl)-26-methyl-2,5,8,14,17,23-hexaoxo-1,4,7,13,16,22-hexazatricyclo[22.3.0.09,13]heptacosan-18-yl]-4-octoxybenzamide",CCCCCCCCOc1ccc(C(=O)NC2CC(O)C(O)NC(=O)C3C(O)C(C)CN3C(=O)C(C(C)O)NC(=O)C(C(O)C(O)c3ccc(O)cc3)NC(=O)C3CC(O)CN3C(=O)C(C(C)O)NC2=O)cc1,CCCCCCCCOc1ccc(C(=O)NC2CC(O)C(O)NC(=O)C3C(O)C(C)CN3C(=O)C(C(C)O)NC(=O)C(C(O)C(O)c3ccc(O)cc3)NC(=O)C3CC(O)CN3C(=O)C(C(C)O)NC2=O)cc1,ZKZKCEAHVFVZDJ-UHFFFAOYSA-N,3.915985816
TOX-92224,6472,2-(diethylamino)ethyl 1-phenylcyclopentane-1-carboxylate,CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1,CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1,OFAIGZWCDGNZGT-UHFFFAOYSA-N,3.917458994
TOX-3930,3913,"6-phenyl-2,3,5,6-tetrahydroimidazo[2,1-b][1,3]thiazole",c1ccc(C2CN3CCSC3=N2)cc1,c1ccc(C2CN3CCSC3=N2)cc1,HLFSDGLLUJUHTE-UHFFFAOYSA-N,3.918465505
TOX-2351,4184,"5-methyl-2,5-diazatetracyclo[13.4.0.02,7.08,13]nonadeca-1(19),8,10,12,15,17-hexaene",CN1CCN2c3ccccc3Cc3ccccc3C2C1,CN1CCN2c3ccccc3Cc3ccccc3C2C1,UEQUQVLFIPOEMF-UHFFFAOYSA-N,3.91910602
TOX-9746,14119,1-benzothiophen-4-yl N-methylcarbamate,CNC(=O)Oc1cccc2sccc12,CNC(=O)Oc1cccc2sccc12,BOTUVXISJHKZKJ-UHFFFAOYSA-N,3.92205124
TOX-6038,31200,dimethoxy-(3-methyl-4-nitrophenoxy)-sulfanylidene-lambda5-phosphane,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,ZNOLGFHPUIJIMJ-UHFFFAOYSA-N,3.924338817
TOX-7780,11117,2-(2-methylpropylamino)ethyl 4-aminobenzoate,CC(C)CNCCOC(=O)c1ccc(N)cc1,CC(C)CNCCOC(=O)c1ccc(N)cc1,WDICTQVBXKADBP-UHFFFAOYSA-N,3.926333258
TOX-2346,3114,4-[di(propan-2-yl)amino]-2-phenyl-2-pyridin-2-ylbutanamide,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,UVTNFZQICZKOEM-UHFFFAOYSA-N,3.928337724
TOX-13048,19143,"10-(cyclopropylmethyl)-1,13-dimethyl-10-azatricyclo[7.3.1.02,7]trideca-2(7),3,5-trien-4-ol",CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,YQYVFVRQLZMJKJ-UHFFFAOYSA-N,3.928466266
TOX-15416,22215,4-(2-benzhydryloxyethyl)morpholine,c1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,c1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,MJPJBBIHDOFGDK-UHFFFAOYSA-N,3.929269999
TOX-63922,13713340,"4-(2-methylpropyl)-5-phenyl-3-(3-piperidin-1-ylpropyl)-1,3-oxazolidin-2-one",CC(C)CC1C(c2ccccc2)OC(=O)N1CCCN1CCCCC1,CC(C)CC1C(c2ccccc2)OC(=O)N1CCCN1CCCCC1,AXRKILQEHPABMB-UHFFFAOYSA-N,3.929304308
TOX-13084,77140,"3-(2,9-dichloro-5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N,N-dimethylpropan-1-amine",CN(C)CCCN1c2cc(Cl)ccc2CCc2ccc(Cl)cc21,CN(C)CCCN1c2cc(Cl)ccc2CCc2ccc(Cl)cc21,ZRLHYTJLNUJZLB-UHFFFAOYSA-N,3.930420946
TOX-1976,3379,"19-fluoro-11-hydroxy-8-(2-hydroxyacetyl)-6,6,9,13-tetramethyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,XSFJVAJPIHIPKU-UHFFFAOYSA-N,3.930423603
TOX-31312,215886,2-(diethylamino)ethyl 2-(3-methoxyphenyl)-2-phenylacetate,CCN(CC)CCOC(=O)C(c1ccccc1)c1cccc(OC)c1,CCN(CC)CCOC(=O)C(c1ccccc1)c1cccc(OC)c1,KDEOEFPQJFQKFA-UHFFFAOYSA-N,3.933445317
TOX-13096,19191,"4-[2-[7-[1,1-dimethyl-3-(4-sulfobutyl)benzo[e]indol-3-ium-2-yl]hepta-2,4,6-trienylidene]-1,1-dimethylbenzo[e]indol-3-yl]butane-1-sulfonic acid",CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)N(CCCCS(=O)(=O)O)c2ccc3ccccc3c21,CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)N(CCCCS(=O)(=O)O)c2ccc3ccccc3c21,BDBMLMBYCXNVMC-UHFFFAOYSA-O,3.937856125
TOX-76545,3051038,2-(diethylamino)ethyl 2-cyclopent-2-en-1-yl-4-phenylbutanoate,CCN(CC)CCOC(=O)C(CCc1ccccc1)C1C=CCC1,CCN(CC)CCOC(=O)C(CCc1ccccc1)C1C=CCC1,JIRZGLFMKICALE-UHFFFAOYSA-N,3.938050733
TOX-38086,78400695,"7-azido-3-prop-2-enyl-2,4,4a,5,6,7,7a,13-octahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-9-ol",C=CCN1CCC23c4c5ccc(O)c4OC2C([N-][N+]#N)CCC3C1C5,C=CCN1CCC23c4c5ccc(O)c4OC2C([N-][N+]#N)CCC3C1C5,KHCJBMKFZGHMQV-UHFFFAOYSA-N,3.938379864
